roi_id	distal_chr	distal_start	distal_end	Condition	geneSymbol	Regulation	Context	Genomic_Partition	genomic_partition_distal	mean_dPSI	max_dPSI	overlap_GSE229295_MCF10A_H3K27ac_pooled_peaks	overlap_GSE229295_MCF10A_H3K27me3_pooled_peaks	overlap_GSE229295_MCF10A_H3K4me1_pooled_peaks	overlap_GSE229295_MCF10A_H3K4me3_pooled_peaks	overlap_GSE229295_MCF10AT1_H3K27ac_pooled_peaks	overlap_GSE229295_MCF10AT1_H3K27me3_pooled_peaks	overlap_GSE229295_MCF10AT1_H3K4me1_pooled_peaks	overlap_GSE229295_MCF10AT1_H3K4me3_pooled_peaks	overlap_GSE229295_MCF10CA1a_H3K27ac_pooled_peaks	overlap_GSE229295_MCF10CA1a_H3K27me3_pooled_peaks	overlap_GSE229295_MCF10CA1a_H3K4me1_pooled_peaks	overlap_GSE229295_MCF10CA1a_H3K4me3_pooled_peaks	overlap_GSE98551_MCF10A_CTCF_pooled_peaks_passIDR.05	overlap_GSE98551_MCF10AT1_CTCF_pooled_peaks_passIDR.05	overlap_GSE98551_MCF10CA1_CTCF_pooled_peaks_passIDR.05	overlap_RLOOP_dRNH
chr18_45916806_45922340	chr18	45660000	45665000	MCF10CA1	EPG5	Included	TvC	Intron	Exon	0.252	0.252	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr18_45916806_45922340	chr18	45665000	45670000	MCF10CA1	EPG5	Included	TvC	Intron	Exon	0.252	0.252	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
chr18_45916806_45922340	chr18	45680000	45685000	MCF10CA1	EPG5	Included	TvC	Intron	Exon	0.252	0.252	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr18_45916806_45922340	chr18	45685000	45690000	MCF10CA1	EPG5	Included	TvC	Promoter	Promoter	0.252	0.252	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr6_111696816_111699934	chr6	111990000	111995000	MCF10CA1	FYN	Included	TvC	Distal Intergenic	Distal Intergenic	0.221	0.221	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr6_111696816_111699934	chr6	112005000	112010000	MCF10CA1	FYN	Included	TvC	Distal Intergenic	Distal Intergenic	0.221	0.221	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr6_111696816_111699934	chr6	112020000	112025000	MCF10CA1	FYN	Included	TvC	Distal Intergenic	Distal Intergenic	0.221	0.221	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr6_111696816_111699934	chr6	112025000	112030000	MCF10CA1	FYN	Included	TvC	Distal Intergenic	Distal Intergenic	0.221	0.221	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
chr6_111696816_111699934	chr6	112030000	112035000	MCF10CA1	FYN	Included	TvC	Distal Intergenic	Distal Intergenic	0.221	0.221	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr6_111696816_111699934	chr6	112035000	112040000	MCF10CA1	FYN	Included	TvC	Distal Intergenic	Distal Intergenic	0.221	0.221	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr6_111696816_111699934	chr6	112060000	112065000	MCF10CA1	FYN	Included	TvC	Promoter	Exon	0.221	0.221	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr1_11654953_11655805	chr1	11040000	11045000	MCF10CA1	FBXO44	Included	TvC	Promoter	Exon	0.2	0.2	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr1_11654953_11655805	chr1	11240000	11245000	MCF10CA1	FBXO44	Included	TvC	Intron	Exon	0.2	0.2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
chr1_11654953_11655805	chr1	11285000	11290000	MCF10CA1	FBXO44	Included	TvC	Exon	Exon	0.2	0.2	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
chr1_11658394_11658735	chr1	11040000	11045000	MCF10CA1	FBXO44	Included	TvC	Promoter	Exon	0.115	0.115	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr2_102723910_102731024	chr2	101525000	101530000	MCF10CA1	MFSD9	Excluded	TvC	Distal Intergenic	Distal Intergenic	-0.121	-0.121	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr1_3490960_3493770	chr1	3610000	3615000	MCF10CA1	MEGF6	Included	TvC	Promoter	Exon	0.236	0.322	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
chr1_3490960_3493770	chr1	3615000	3620000	MCF10CA1	MEGF6	Included	TvC	Distal Intergenic	Distal Intergenic	0.236	0.322	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
chr1_3490960_3493770	chr1	3620000	3625000	MCF10CA1	MEGF6	Included	TvC	Distal Intergenic	Promoter	0.236	0.322	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE
chr4_102726684_102760717	chr4	103005000	103010000	MCF10CA1	MANBA	Included	TvC	Intron	Intron	0.171	0.171	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
chr4_102726684_102760717	chr4	102625000	102630000	MCF10CA1	MANBA	Included	TvC	Distal Intergenic	Distal Intergenic	0.171	0.171	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr1_212345934_212348388	chr1	212065000	212070000	MCF10CA1	PPP2R5A	Included	TvC	Intron	Exon	0.151	0.151	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr5_176958155_176969596	chr5	176650000	176655000	MCF10CA1	UIMC1	Included	TvC	Intron	Exon	0.206333333333333	0.232	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr5_176958155_176969596	chr5	176655000	176660000	MCF10CA1	UIMC1	Included	TvC	Exon	Exon	0.206333333333333	0.232	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
chr5_176958155_176969596	chr5	176660000	176665000	MCF10CA1	UIMC1	Included	TvC	Distal Intergenic	Distal Intergenic	0.206333333333333	0.232	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
chr5_176958155_176969596	chr5	176665000	176670000	MCF10CA1	UIMC1	Included	TvC	Distal Intergenic	Distal Intergenic	0.206333333333333	0.232	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr5_176969292_176969940	chr5	176655000	176660000	MCF10CA1	UIMC1	Included	TvC	Exon	Exon	0.1235	0.126	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
chr5_176969292_176969940	chr5	176660000	176665000	MCF10CA1	UIMC1	Included	TvC	Distal Intergenic	Distal Intergenic	0.1235	0.126	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
chr5_176969292_176969940	chr5	176665000	176670000	MCF10CA1	UIMC1	Included	TvC	Distal Intergenic	Distal Intergenic	0.1235	0.126	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr7_51172531_51187913	chr7	51360000	51365000	MCF10CA1	COBL	Excluded	TvC	Distal Intergenic	Distal Intergenic	-0.107	-0.107	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr1_6807089_6825091	chr1	7650000	7655000	MCF10CA1	CAMTA1	Included	TvC	Intron	Intron	0.108	0.108	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr1_6874424_6887653	chr1	6720000	6725000	MCF10CA1	CAMTA1	Included	TvC	Distal Intergenic	Promoter	0.113	0.113	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
chr1_6874424_6887653	chr1	6725000	6730000	MCF10CA1	CAMTA1	Included	TvC	Intron	Promoter	0.113	0.113	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
chrX_109692148_109733138	chrX	109860000	109865000	MCF10CA1	ACSL4	Included	TvC	Distal Intergenic	Distal Intergenic	0.11	0.11	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrX_109692148_109733138	chrX	109885000	109890000	MCF10CA1	ACSL4	Included	TvC	Distal Intergenic	Distal Intergenic	0.11	0.11	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
chrX_109692148_109733138	chrX	109890000	109895000	MCF10CA1	ACSL4	Included	TvC	Distal Intergenic	Distal Intergenic	0.11	0.11	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
chrX_109692148_109733138	chrX	109855000	109860000	MCF10CA1	ACSL4	Included	TvC	Distal Intergenic	Distal Intergenic	0.11	0.11	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
chrX_109692148_109733138	chrX	109880000	109885000	MCF10CA1	ACSL4	Included	TvC	Distal Intergenic	Distal Intergenic	0.11	0.11	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrX_109692148_109733138	chrX	109850000	109855000	MCF10CA1	ACSL4	Included	TvC	Promoter	Exon	0.11	0.11	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr2_9412718_9418625	chr2	9140000	9145000	MCF10CA1	ITGB1BP1	Excluded	TvC	Promoter	Exon	-0.142	-0.142	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE
chr2_9418733_9422478	chr2	9140000	9145000	MCF10CA1	ITGB1BP1	Included	TvC	Promoter	Exon	0.1095	0.112	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE
chr19_44496670_44500197	chr19	44175000	44180000	MCF10CA1	ZNF180	Included	TvC	Exon	Exon	0.123	0.123	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr8_38420345_38422743	chr8	38710000	38715000	MCF10CA1	FGFR1	Excluded	TvC	Distal Intergenic	Distal Intergenic	-0.167	-0.167	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
chr8_38420345_38422743	chr8	38715000	38720000	MCF10CA1	FGFR1	Excluded	TvC	Distal Intergenic	Distal Intergenic	-0.167	-0.167	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr7_12687044_12688165	chr7	13020000	13025000	MCF10CA1	ARL4A	Excluded	TvC	Intron	Intron	-0.3655	-0.361	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr7_12687044_12688165	chr7	13035000	13040000	MCF10CA1	ARL4A	Excluded	TvC	Intron	Intron	-0.3655	-0.361	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr7_12687044_12688165	chr7	13105000	13110000	MCF10CA1	ARL4A	Excluded	TvC	Intron	Intron	-0.3655	-0.361	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr7_12687044_12688165	chr7	13115000	13120000	MCF10CA1	ARL4A	Excluded	TvC	Intron	Intron	-0.3655	-0.361	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
chr7_12687044_12688165	chr7	13260000	13265000	MCF10CA1	ARL4A	Excluded	TvC	Intron	Intron	-0.3655	-0.361	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
chr7_12687044_12688165	chr7	13265000	13270000	MCF10CA1	ARL4A	Excluded	TvC	Intron	Intron	-0.3655	-0.361	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr4_82831362_82843684	chr4	82450000	82455000	MCF10CA1	SEC31A	Included	TvC	Intron	Exon	0.2095	0.224	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr4_82831362_82843684	chr4	82455000	82460000	MCF10CA1	SEC31A	Included	TvC	Intron	Exon	0.2095	0.224	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr4_82831362_82843684	chr4	82460000	82465000	MCF10CA1	SEC31A	Included	TvC	Distal Intergenic	Exon	0.2095	0.224	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
chr4_82831362_82843684	chr4	82465000	82470000	MCF10CA1	SEC31A	Included	TvC	Distal Intergenic	Distal Intergenic	0.2095	0.224	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr1_2497011_2497781	chr1	3400000	3405000	MCF10CA1	PLCH2	Excluded	TvC	Intron	Exon	-0.181	-0.181	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
chr1_2497011_2497781	chr1	3425000	3430000	MCF10CA1	PLCH2	Excluded	TvC	Intron	Exon	-0.181	-0.181	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
chr1_2497011_2497781	chr1	3440000	3445000	MCF10CA1	PLCH2	Excluded	TvC	Distal Intergenic	Distal Intergenic	-0.181	-0.181	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr19_7143091_7151970	chr19	7335000	7340000	MCF10CA1	INSR	Included	TvC	Distal Intergenic	Distal Intergenic	0.309	0.309	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr19_7143091_7151970	chr19	7340000	7345000	MCF10CA1	INSR	Included	TvC	Distal Intergenic	Distal Intergenic	0.309	0.309	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
chr11_116859605_116861840	chr11	117100000	117105000	MCF10CA1	SIK3	Excluded	TvC	Intron	Promoter	-0.34	-0.34	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr11_116859605_116861840	chr11	117110000	117115000	MCF10CA1	SIK3	Excluded	TvC	Distal Intergenic	Distal Intergenic	-0.34	-0.34	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr11_116859605_116861840	chr11	117120000	117125000	MCF10CA1	SIK3	Excluded	TvC	Distal Intergenic	Distal Intergenic	-0.34	-0.34	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr11_116859605_116861840	chr11	117145000	117150000	MCF10CA1	SIK3	Excluded	TvC	Intron	Promoter	-0.34	-0.34	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
chr11_116859605_116861840	chr11	117150000	117155000	MCF10CA1	SIK3	Excluded	TvC	Intron	Exon	-0.34	-0.34	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr11_116865069_116868791	chr11	117090000	117095000	MCF10CA1	SIK3	Excluded	TvC	Intron	Intron	-0.183	-0.183	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
chr11_116865069_116868791	chr11	117095000	117100000	MCF10CA1	SIK3	Excluded	TvC	Promoter	Promoter	-0.183	-0.183	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE
chr11_116865069_116868791	chr11	117100000	117105000	MCF10CA1	SIK3	Excluded	TvC	Intron	Promoter	-0.183	-0.183	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr11_116865069_116868791	chr11	117105000	117110000	MCF10CA1	SIK3	Excluded	TvC	Intron	Exon	-0.183	-0.183	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
chr11_116865069_116868791	chr11	117120000	117125000	MCF10CA1	SIK3	Excluded	TvC	Distal Intergenic	Distal Intergenic	-0.183	-0.183	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr11_116875514_116876252	chr11	117095000	117100000	MCF10CA1	SIK3	Included	TvC	Promoter	Promoter	0.238	0.238	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE
chr11_116875514_116876252	chr11	117100000	117105000	MCF10CA1	SIK3	Included	TvC	Intron	Promoter	0.238	0.238	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr11_116875514_116876252	chr11	117105000	117110000	MCF10CA1	SIK3	Included	TvC	Intron	Exon	0.238	0.238	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
chr11_116875514_116876252	chr11	117115000	117120000	MCF10CA1	SIK3	Included	TvC	Promoter	Exon	0.238	0.238	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr11_116875514_116876252	chr11	117125000	117130000	MCF10CA1	SIK3	Included	TvC	Distal Intergenic	Distal Intergenic	0.238	0.238	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr11_116875514_116876252	chr11	117220000	117225000	MCF10CA1	SIK3	Included	TvC	Promoter	Exon	0.238	0.238	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
chr1_3633504_3635159	chr1	2430000	2435000	MCF10CA1	WRAP73	Included	TvC	Intron	Exon	0.165	0.165	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
chr1_3633504_3635159	chr1	2475000	2480000	MCF10CA1	WRAP73	Included	TvC	Promoter	Exon	0.165	0.165	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr1_3633504_3635159	chr1	2560000	2565000	MCF10CA1	WRAP73	Included	TvC	Promoter	Exon	0.165	0.165	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
chr1_204142027_204146871	chr1	203855000	203860000	MCF10CA1	ETNK2	Included	TvC	Distal Intergenic	Promoter	0.143	0.143	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr1_204142027_204146871	chr1	203860000	203865000	MCF10CA1	ETNK2	Included	TvC	Promoter	Promoter	0.143	0.143	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE
chr1_204142027_204146871	chr1	203865000	203870000	MCF10CA1	ETNK2	Included	TvC	Intron	Exon	0.143	0.143	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr1_204142027_204146871	chr1	203870000	203875000	MCF10CA1	ETNK2	Included	TvC	Promoter	Exon	0.143	0.143	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
chr1_204142027_204146871	chr1	203875000	203880000	MCF10CA1	ETNK2	Included	TvC	Distal Intergenic	Distal Intergenic	0.143	0.143	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr2_203470314_203489583	chr2	203815000	203820000	MCF10CA1	RAPH1	Included	TvC	Distal Intergenic	Distal Intergenic	0.228	0.228	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE
chr2_203470314_203489583	chr2	203710000	203715000	MCF10CA1	RAPH1	Included	TvC	Intron	Intron	0.228	0.228	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr2_203470314_203489583	chr2	203810000	203815000	MCF10CA1	RAPH1	Included	TvC	Distal Intergenic	Distal Intergenic	0.228	0.228	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
chr2_203470314_203489583	chr2	203645000	203650000	MCF10CA1	RAPH1	Included	TvC	Distal Intergenic	Distal Intergenic	0.228	0.228	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr2_203470314_203489583	chr2	203650000	203655000	MCF10CA1	RAPH1	Included	TvC	Distal Intergenic	Distal Intergenic	0.228	0.228	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
chr2_203470314_203489583	chr2	203655000	203660000	MCF10CA1	RAPH1	Included	TvC	Distal Intergenic	Distal Intergenic	0.228	0.228	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr2_203470314_203489583	chr2	203780000	203785000	MCF10CA1	RAPH1	Included	TvC	Promoter	Exon	0.228	0.228	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
chr2_203470314_203489583	chr2	203820000	203825000	MCF10CA1	RAPH1	Included	TvC	Distal Intergenic	Distal Intergenic	0.228	0.228	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
